timestamp,episode,steps,total_reward,avg_throughput,avg_latency,avg_collision_rate,avg_fairness
2026-08-26T18:49:45.808772,3,800,453.4927199496183,1.5696,10.631822222222219,0.011666666666666665,0.7594528812578771
2026-08-26T18:49:50.936154,4,800,462.4180784728048,2.3392,8.478103703703704,0.016666666666666666,0.7392896811512591
2026-08-26T18:50:09.008490,0,800,468.82229017687956,2.9888,9.674703703703704,0.009166666666666667,0.6918584156345049
2026-08-26T18:50:15.433802,1,800,474.1344859562346,3.2832,13.198044444444447,0.0,0.6808591037925933
2026-08-26T18:50:20.634079,2,800,466.92142793826685,3.1104,10.775866666666666,0.011666666666666665,0.6913418474432013
2026-08-26T18:50:27.314419,3,800,459.9133214012798,2.064,10.835644444444444,0.0,0.6947914604988005
2026-08-26T18:50:32.569140,4,800,467.09943217452786,2.376,9.803948148148148,0.005,0.7233507911888839
2026-08-26T18:50:49.908197,0,800,460.4691868543536,3.3007999999999997,13.665511111111112,0.006666666666666666,0.6681801908429439
2026-08-26T18:50:56.469765,1,800,469.984563074599,2.891199999999999,10.343666666666667,0.0,0.6912537116341355
2026-08-26T18:51:01.911326,2,800,462.3150629986887,2.3152,8.467533333333334,0.016666666666666666,0.7289415664955543
2026-08-26T18:51:07.193425,3,800,468.5988242321676,2.6784,9.116888888888889,0.005,0.7233486579956019
2026-08-26T18:51:13.689759,4,800,457.3291232732184,2.4752,12.129377777777776,0.01,0.7004664400792929
2026-08-26T18:52:00.115801,0,800,475.4223543511237,2.5392,10.562244444444445,0.005,0.7453867617560044
2026-08-26T18:52:05.419606,1,800,468.5382264218979,2.7344,14.249777777777778,0.0,0.7133697779340246
2026-08-26T18:52:12.154866,2,800,471.61938729751114,3.0959999999999996,13.671311111111113,0.006666666666666666,0.6822755404497791
2026-08-26T18:52:17.499649,3,800,467.10616902361903,2.3328,13.387800000000002,0.016666666666666666,0.704358809066303
2026-08-26T18:52:23.537559,4,800,459.0995619059675,2.3663999999999996,10.94897777777778,0.015,0.7193871630900959
2026-08-26T18:52:41.811266,0,800,463.7397391880015,2.2576,10.264000000000001,0.01,0.7396679856070087
2026-08-26T18:52:47.157329,1,800,465.186564773573,2.6304,10.333966666666667,0.003333333333333333,0.6989142211677154
2026-08-26T18:52:53.457161,2,800,459.5632881064003,2.3392000000000004,11.574955555555555,0.005833333333333333,0.6949771621477148
2026-08-26T18:52:59.117279,3,800,457.0120175775367,3.0735999999999994,14.728377777777775,0.021666666666666664,0.6547157187973731
2026-08-26T18:53:04.347199,4,800,467.26399336916467,2.7631999999999994,9.21431111111111,0.008333333333333333,0.6964215765071278
2026-08-26T18:53:22.554799,0,800,467.54186328955234,3.364799999999999,12.599066666666666,0.016666666666666666,0.6866704461737589
2026-08-26T18:53:28.304418,1,800,456.3958297346319,2.7519999999999993,10.733600000000001,0.0,0.684162116399293
2026-08-26T18:53:33.563463,2,800,469.8933589390261,3.4976000000000003,10.842533333333334,0.0,0.6733015828095117
2026-08-26T18:53:40.160140,3,800,466.4240586628288,2.700799999999999,10.221711111111112,0.0,0.6824713493128703
2026-08-26T18:53:45.523816,4,800,472.849775179436,2.8783999999999996,15.157644444444445,0.01,0.672324676129672
2026-08-26T18:54:02.865388,0,800,474.28449749686337,2.1824,13.528066666666666,0.015,0.7052769904602948
2026-08-26T18:54:09.928417,1,800,458.4642883210402,2.1151999999999997,9.220866666666668,0.0,0.7141809163149435
2026-08-26T18:54:15.397793,2,800,456.3203374577133,2.5759999999999996,15.995237037037038,0.006666666666666666,0.6934100347447135
2026-08-26T18:54:21.391158,3,800,471.61467127258487,3.4799999999999995,11.8397,0.006666666666666666,0.6564088563172034
2026-08-26T18:54:27.393944,4,800,473.68357841948523,2.9136,9.84217777777778,0.01,0.7164100911175852
2026-08-26T18:54:45.527781,0,800,472.5955595276685,2.2192,9.223666666666666,0.01,0.7556603905401004
2026-08-26T18:54:51.806844,1,800,464.79755518527713,2.7568,15.011444444444447,0.0,0.6675257704592599
2026-08-26T18:54:58.086371,2,800,454.92220327031845,2.3312,9.787733333333334,0.0,0.6947801832469709
2026-08-26T18:55:04.338958,3,800,462.7289844272996,3.0224,11.859622222222225,0.005,0.6751817042996251
2026-08-26T18:55:11.140948,4,800,477.1038991163441,2.6991999999999994,10.946755555555555,0.0,0.6871061604844689
2026-08-26T18:55:28.568986,0,800,468.24126226479393,1.6512,8.078355555555556,0.0,0.7888355973072598
2026-08-26T18:55:34.261197,1,800,462.1431558289789,2.2592,10.6994,0.0,0.7077408405858938
2026-08-26T18:55:40.658538,2,800,474.1905623296486,3.0239999999999996,10.578703703703704,0.025,0.7036465809512746
2026-08-26T18:55:45.937968,3,800,468.6246905720089,3.0463999999999993,10.090866666666667,0.005,0.7092467860064494
2026-08-26T18:55:52.858624,4,800,462.2058972752024,2.5727999999999995,10.84979259259259,0.025666666666666664,0.7532844065751939
2026-08-26T18:56:10.750659,0,800,471.19819792368935,3.7199999999999993,13.619866666666667,0.005,0.7079924561091961
2026-08-26T18:56:16.155197,1,800,461.6872752933257,3.3439999999999994,11.645577777777778,0.013999999999999999,0.678373526270436
2026-08-26T18:56:23.112853,2,800,471.8754257697965,3.4352,10.372711111111112,0.01,0.6888532234718615
2026-08-26T18:56:28.484037,3,800,461.2037403774785,2.9808,8.820822222222223,0.01,0.7114946396779311
2026-08-26T18:56:34.537670,4,800,464.5245591455189,2.5199999999999996,13.505688888888887,0.01,0.7358974358974357
2026-08-26T18:56:52.406786,0,800,472.93110522830835,2.9696,10.702311111111111,0.028333333333333332,0.7213143088218721
2026-08-26T18:56:57.793142,1,800,471.0266552981623,3.012800000000001,10.306355555555555,0.0,0.7204641943491642
2026-08-26T18:57:03.777048,2,800,460.187586259654,3.6976000000000004,10.862014814814815,0.005833333333333333,0.6766671407002376
2026-08-26T18:57:09.764981,3,800,461.09989647839694,2.5855999999999995,7.999155555555555,0.015,0.77237389355305
2026-08-26T18:57:15.087520,4,800,457.5891676433012,2.0752,16.773133333333334,0.005,0.7407349325399284
2026-08-26T18:57:32.843964,0,800,467.13133386124946,2.6143999999999994,12.95911111111111,0.0,0.7303990079894304
2026-08-26T18:57:39.030967,1,800,461.69121991211676,1.9584000000000001,8.403844444444443,0.006666666666666666,0.74353829624579
2026-08-26T18:57:44.298054,2,800,452.11805196981237,2.3487999999999998,8.687066666666666,0.011666666666666665,0.7117471787733544
2026-08-26T18:57:50.929126,3,800,462.3117761643893,3.3615999999999997,12.043822222222223,0.005,0.6873273284445619
2026-08-26T18:57:56.121238,4,800,462.2177725375559,2.2512,10.391733333333335,0.005,0.7160269599659831
2026-08-26T18:58:13.928020,0,800,466.0876654937462,3.3711999999999995,9.409355555555555,0.01,0.6652892440458612
2026-08-26T18:58:20.714171,1,800,473.0554148251942,4.3024,13.142203703703704,0.006666666666666666,0.6604946508695001
2026-08-26T18:58:26.060885,2,800,464.51674879877214,2.4448,9.848911111111113,0.018333333333333333,0.7100507093122035
2026-08-26T18:58:31.663043,3,800,465.0117377122144,2.6079999999999997,9.624755555555556,0.005,0.7350849245632638
2026-08-26T18:58:37.857662,4,800,474.81743256554364,3.6239999999999997,16.32365925925926,0.0125,0.6632570331926706
2026-08-26T18:59:25.018087,0,800,465.0903281886586,3.5471999999999997,12.0538,0.0,0.7328406386995628
2026-08-26T18:59:31.084477,1,800,467.2668137979886,3.5328,8.812992592592591,0.005,0.7130503222881401
2026-08-26T18:59:37.281185,2,800,468.61105610747296,2.7136,11.753555555555556,0.005,0.711313299815543
2026-08-26T18:59:42.559764,3,800,468.5131626429386,2.392,10.032844444444443,0.0,0.6941708299758258
2026-08-26T18:59:49.183131,4,800,464.05751589018195,2.3808,12.549444444444445,0.003333333333333333,0.7279461558170245
2026-08-26T19:00:07.901153,0,800,458.6285024116071,2.2495999999999996,11.514155555555556,0.026666666666666665,0.7203005193370445
2026-08-26T19:00:13.410543,1,800,460.7435579678481,1.9487999999999999,9.069717777777777,0.0,0.7256516516516516
2026-08-26T19:00:20.316748,2,800,477.3736288342927,2.4576,9.01134074074074,0.01,0.7507967630457957
2026-08-26T19:00:25.590331,3,800,465.2291285743069,2.8928,9.045533333333333,0.01,0.745995563390298
2026-08-26T19:00:32.120577,4,800,474.6779870985468,2.7744,9.331066666666668,0.0,0.690334486981004
2026-08-26T19:00:50.275551,0,800,467.70257751668237,2.9151999999999987,10.957333333333333,0.01,0.633548437682465
2026-08-26T19:00:55.883870,1,800,461.1293331334711,2.6288,12.726103703703705,0.019166666666666665,0.720930985567949
2026-08-26T19:01:02.984312,2,800,464.62255132695515,2.1344,9.482911111111111,0.0225,0.7801342644483797
2026-08-26T19:01:08.642556,3,800,461.9232220840354,2.7327999999999992,14.199555555555555,0.0,0.6920074928568158
2026-08-26T19:01:14.594551,4,800,466.6031255114662,2.9248000000000003,10.671399999999998,0.011666666666666665,0.7175676989460075
2026-08-26T19:01:32.996511,0,800,472.747391056739,2.5359999999999996,11.466355555555559,0.0,0.7021393174441549
2026-08-26T19:01:38.310166,1,800,472.71082301359485,2.9663999999999993,12.736155555555555,0.006666666666666666,0.7098675957035832
2026-08-26T19:01:44.229353,2,800,459.56716986167385,1.8624,9.810777777777778,0.0,0.7477311347058084
2026-08-26T19:01:50.188424,3,800,477.355956304577,2.3520000000000003,10.510555555555554,0.0,0.722952314330623
2026-08-26T19:01:55.509507,4,800,463.91768009342235,2.2672,11.589800000000002,0.005,0.763056889559133
2026-08-26T19:02:14.664150,0,800,464.6401248853161,2.8191999999999995,10.649355555555555,0.004,0.7089924772073624
2026-08-26T19:02:20.357850,1,800,460.6228234002831,2.24,11.813022222222223,0.0,0.6789913427963385
2026-08-26T19:02:25.601937,2,800,469.7724684463594,2.678399999999999,13.249688888888889,0.003333333333333333,0.6981047104739531
2026-08-26T19:02:32.186943,3,800,464.66035934188056,2.5488,14.695822222222223,0.015,0.7124099258249136
2026-08-26T19:02:37.493678,4,800,468.86941686693854,3.0463999999999998,13.985066666666668,0.009166666666666667,0.652800348739372
2026-08-26T19:02:55.356018,0,800,470.2241794528525,2.6624,13.451488888888889,0.010666666666666666,0.7153649041382706
2026-08-26T19:03:01.900675,1,800,469.34232398124686,2.6767999999999996,15.8174,0.003333333333333333,0.7024594738336344
2026-08-26T19:03:07.259361,2,800,461.5427452317227,2.5216000000000003,7.705911111111111,0.003333333333333333,0.7117748382770815
2026-08-26T19:03:13.780124,3,800,471.3098828496579,3.1231999999999998,11.066570370370371,0.0,0.668763669818664
2026-08-26T19:03:18.928495,4,800,471.15160200001,2.5696000000000003,10.179555555555556,0.01,0.7376461613535013
2026-08-26T19:03:36.341399,0,800,472.7924635122049,2.9119999999999995,11.169255555555553,0.016666666666666666,0.690928170683151
2026-08-26T19:03:42.902957,1,800,462.8570435636373,2.8752,10.57677037037037,0.0075,0.713610447922246
2026-08-26T19:03:48.070392,2,800,462.120700079099,2.7407999999999992,10.4975,0.01,0.7124580183131393
2026-08-26T19:03:53.450930,3,800,462.6148466661895,2.2576,14.133281481481482,0.0,0.7197818806843784
2026-08-26T19:03:59.646786,4,800,462.2918730322402,2.8528,16.92588888888889,0.006666666666666666,0.636937341634589
2026-08-26T19:04:16.745879,0,800,462.1465433467199,2.4751999999999996,10.920037037037039,0.003333333333333333,0.7203706960882603
2026-08-26T19:04:22.196865,1,800,466.84168748750386,2.0816,8.189644444444443,0.01,0.7873257007871647
2026-08-26T19:04:28.526373,2,800,472.07136777371505,2.580799999999999,11.466866666666668,0.005,0.6888739412431839
2026-08-26T19:04:33.741392,3,800,460.4314399446774,3.353599999999999,16.185155555555557,0.010666666666666666,0.6557292438022942
2026-08-26T19:04:40.208308,4,800,463.76167920801885,2.2912,13.7394,0.005,0.6987862145912104
2026-08-26T19:04:57.838789,0,800,466.50090170722115,3.2384,10.578355555555556,0.0025,0.6503089659087111
2026-08-26T19:05:03.160413,1,800,465.6507067012723,2.9216,13.823644444444444,0.005,0.6968716295791235
2026-08-26T19:05:09.674113,2,800,464.6337242299721,2.7391999999999994,14.430733333333333,0.01,0.7345095142516306
2026-08-26T19:05:14.842920,3,800,459.5643886663252,2.752,9.288400000000001,0.0,0.6823249121710923
2026-08-26T19:05:20.375126,4,800,472.32021022641493,2.8511999999999995,10.924262222222223,0.0,0.6762865286557712
2026-08-26T19:05:39.029832,0,800,462.1711128608577,2.7263999999999995,11.843066666666665,0.0,0.7160854149879128
2026-08-26T19:05:44.331620,1,800,456.7251201690217,2.5872,12.005659259259259,0.01,0.7518284550729776
2026-08-26T19:05:50.039222,2,800,468.16236167563983,2.4175999999999997,9.010066666666667,0.0,0.6956555710951332
2026-08-26T19:05:55.959249,3,800,464.7622975218726,3.515199999999999,11.789644444444443,0.011666666666666665,0.6666127809548411
2026-08-26T19:06:01.198818,4,800,457.15348423906033,2.5616,11.668688888888887,0.002,0.7045047985990908
2026-08-26T19:06:48.954831,0,800,463.67816188458295,2.5200000000000005,9.803777777777778,0.0,0.7067349325399284
2026-08-26T19:06:54.603716,1,800,471.4559790970052,3.2047999999999996,12.105592592592592,0.01,0.7188103417733451
2026-08-26T19:06:59.774327,2,800,472.3026039317693,3.0671999999999993,11.288355555555555,0.019,0.679655425597981
2026-08-26T19:07:06.362407,3,800,468.80574243971097,2.9279999999999995,11.48791111111111,0.013333333333333332,0.7068290766000693
2026-08-26T19:07:11.570417,4,800,468.9706442141951,3.0911999999999993,10.113066666666667,0.013333333333333332,0.6944921839337076
2026-08-26T19:07:29.238821,0,800,461.9217244324553,2.1632,9.920866666666667,0.006666666666666666,0.7351280398355337
2026-08-26T19:07:35.804113,1,800,462.16460305049173,2.8975999999999997,12.394244444444444,0.006666666666666666,0.6708736880667533
2026-08-26T19:07:41.073062,2,800,473.364850682834,2.3248,10.233259259259258,0.01,0.7250315996070275
2026-08-26T19:07:47.290331,3,800,473.4448913281492,3.2847999999999997,8.847800000000001,0.006666666666666666,0.7040019810787177
2026-08-26T19:07:52.851178,4,800,467.9825774656677,2.3087999999999997,10.845866666666666,0.01,0.7098896559652117
2026-08-26T19:08:09.991336,0,800,471.83444247765465,3.2096000000000005,8.445622222222223,0.006666666666666666,0.6972203569836953
2026-08-26T19:08:16.385032,1,800,461.9812458002057,3.528,10.445437037037037,0.0,0.7222332711976701
2026-08-26T19:08:21.885833,2,800,458.7316241132433,2.1119999999999997,9.22428888888889,0.011666666666666665,0.6968716295791233
2026-08-26T19:08:27.036485,3,800,459.1236995474057,2.7152,10.722733333333332,0.0,0.6998261203283636
2026-08-26T19:08:33.560179,4,800,458.86737796749384,2.0496,8.154200000000001,0.0,0.752966121324446
2026-08-26T19:08:51.034326,0,800,460.8380428706146,2.6848,9.589066666666668,0.006666666666666666,0.7043420612857433
2026-08-26T19:08:56.459702,1,800,463.5223173513385,2.944,10.765488888888889,0.003333333333333333,0.7143530297332997
2026-08-26T19:09:02.985619,2,800,466.1907387536994,2.7664,12.203933333333332,0.02,0.7303626480201487
2026-08-26T19:09:08.105610,3,800,458.79176047637793,2.7472,11.228533333333333,0.005,0.6724736267544335
2026-08-26T19:09:14.373081,4,800,465.46075296515875,2.1712000000000002,14.364244444444443,0.013333333333333332,0.733653279226592
2026-08-26T19:09:32.374910,0,800,459.88190585272383,2.5456,14.109733333333331,0.0,0.6731623380648359
2026-08-26T19:09:37.709683,1,800,472.0231651592614,2.288,9.835977777777778,0.0,0.7175725944750923
2026-08-26T19:09:44.225730,2,800,466.3549626538144,2.5103999999999997,11.273170370370371,0.006666666666666666,0.6839374342723797
2026-08-26T19:09:49.322271,3,800,469.03536451257577,2.7184,11.268888888888888,0.005,0.7283355716715909
2026-08-26T19:09:54.940202,4,800,458.4013432525033,2.5423999999999998,12.218622222222223,0.0,0.7394449636015036
2026-08-26T19:10:13.473305,0,800,477.26049092352815,3.1231999999999998,11.511311111111112,0.0,0.6961609378947106
2026-08-26T19:10:18.843737,1,800,468.43801460455,2.8848000000000003,9.649511111111112,0.0025,0.6812645708178929
2026-08-26T19:10:24.734537,2,800,460.02669153394123,2.1375999999999995,9.367059259259259,0.006666666666666666,0.7291150008133177
2026-08-26T19:10:30.736000,3,800,463.74158989175794,2.9695999999999994,8.364681481481481,0.008,0.6851630836445577
2026-08-26T19:10:35.924805,4,800,456.500399365724,2.0528,16.55431111111111,0.0,0.7433333333333332
2026-08-26T19:10:53.811806,0,800,459.13145872541395,2.7727999999999997,10.232444444444445,0.006666666666666666,0.7324248663296467
2026-08-26T19:10:59.793673,1,800,466.8686600620649,2.6464,13.739333333333331,0.003333333333333333,0.6527107757473009
2026-08-26T19:11:05.138747,2,800,466.0463750833901,3.3167999999999993,12.361466666666667,0.01,0.648550542479216
2026-08-26T19:11:11.750323,3,800,463.8498005072529,3.4095999999999997,10.41618888888889,0.004,0.7029897989713063
2026-08-26T19:11:16.947335,4,800,462.77001643227385,2.9632,12.482244444444444,0.01,0.6966216049667113
2026-08-26T19:11:34.385959,0,800,462.6342518555816,2.0208,9.59168888888889,0.0,0.7206647673314339
2026-08-26T19:11:41.022442,1,800,468.216561103989,2.2624,11.086644444444445,0.015666666666666666,0.7229717751093345
2026-08-26T19:11:46.219202,2,800,468.9291845487337,2.7647999999999997,11.598170370370369,0.008333333333333333,0.7046193773268713
2026-08-26T19:11:52.126577,3,800,480.917014803656,2.8592,12.967622222222223,0.01,0.6623246761296719
2026-08-26T19:11:57.892258,4,800,470.9119975112203,2.5296,9.910599999999999,0.02,0.7281536808611747
2026-08-26T19:12:14.927659,0,800,460.9577027999738,3.1519999999999997,11.28368888888889,0.0,0.6741166635214048
