timestamp,agent,episode,total_reward,avg_throughput,avg_latency,avg_collision_rate,avg_fairness,channel_switches
2026-08-27T05:49:34.672794,MAPPO,0,1371.2783232946167,2.6436,10.476537314814813,0.013473214285714286,0.6980181629048361,740
2026-08-27T05:49:41.146878,MAPPO,1,1401.1366417911465,2.9452000000000003,9.945148544973545,0.014537878787878787,0.703698704199881,745
2026-08-27T05:49:46.381772,MAPPO,2,1363.5815573402942,2.5158,10.265519567901235,0.015604166666666665,0.7166295938851158,715
2026-08-27T05:49:53.283106,MAPPO,3,1350.8081454374965,2.3474,10.496244338235295,0.01575462962962963,0.714107874397397,733
2026-08-27T05:49:58.709589,MAPPO,4,1419.0098698418403,3.0816,10.907460176536427,0.012293478260869564,0.6830282016371507,734
2026-08-27T05:50:04.847944,MAPPO,5,1361.458369098701,2.4648000000000003,10.673715185185186,0.010119047619047618,0.7129359371981456,732
2026-08-27T05:50:10.835597,MAPPO,6,1355.4790737191938,2.4918,10.43508638888889,0.01293452380952381,0.7355126413107104,739
2026-08-27T05:50:17.409424,MAPPO,7,1375.9124380623139,2.6252,9.747294178876679,0.014376811594202898,0.7052838524569424,720
2026-08-27T05:50:23.897160,MAPPO,8,1379.1327767184962,2.7777999999999996,10.574624492945327,0.013666666666666667,0.7164097857052503,723
2026-08-27T05:50:29.293783,MAPPO,9,1352.1715897226932,2.5126,10.38666338221963,0.013484649122807016,0.7268050636796097,739
2026-08-27T05:50:36.357282,MAPPO,10,1373.5432112019873,2.7978000000000005,9.472691413787738,0.017614583333333333,0.7086078332347008,729
2026-08-27T05:50:41.685043,MAPPO,11,1390.7959273027182,2.745,10.165735113960114,0.010979166666666665,0.6991459654143573,718
2026-08-27T05:50:47.643257,MAPPO,12,1346.6230876130123,2.5625999999999998,9.370531366843034,0.015400735294117647,0.7360425239978236,724
2026-08-27T05:50:53.950303,MAPPO,13,1357.2457490580405,2.5332,10.139413262527233,0.012263586956521738,0.7217385335209607,728
2026-08-27T05:50:59.474486,MAPPO,14,1359.3903457114734,2.5792000000000006,10.422731018518519,0.009517045454545453,0.7257432580332822,734
2026-08-27T05:51:06.320053,MAPPO,15,1381.9854037824011,2.846,10.086400092592594,0.01559626436781609,0.7006561616604503,721
2026-08-27T05:51:11.555054,MAPPO,16,1369.9498090621046,2.655,10.829706618165785,0.01112419871794872,0.7054656030646416,724
2026-08-27T05:51:17.388726,MAPPO,17,1377.6769390895765,2.6536,9.25870400715842,0.010010416666666666,0.7289755693660962,727
2026-08-27T05:51:23.089770,MAPPO,18,1351.7092407483362,2.4796,10.138525679012346,0.011872282608695653,0.7349156590004472,717
2026-08-27T05:51:28.104789,MAPPO,19,1369.0504818001982,2.6801999999999997,9.434355046296297,0.01201117149758454,0.7135805091239922,722
2026-08-27T05:51:34.294473,MAPPO,20,1358.683763323866,2.5406,10.208828962418302,0.015114583333333334,0.7201862695289123,721
2026-08-27T05:51:39.311384,MAPPO,21,1354.4902488730888,2.5308,11.18771984126984,0.013125,0.708485867593169,732
2026-08-27T05:51:44.473238,MAPPO,22,1383.3668779407321,2.7229999999999994,10.652496700336702,0.015994791666666664,0.7173648925195271,739
2026-08-27T05:51:50.441585,MAPPO,23,1377.9791484269592,2.7732000000000006,10.080229668294669,0.014351190476190472,0.7192161061627484,724
2026-08-27T05:51:55.420379,MAPPO,24,1367.8369467885004,2.7157999999999998,10.229189166666666,0.013981570512820514,0.7154991681092566,725
2026-08-27T05:51:56.157477,Baseline,0,1229.0667838197787,2.7846,10.57566462962963,0.015104166666666665,0.703147283683262,2163
2026-08-27T05:51:56.883973,Baseline,1,1224.203538467606,2.9166000000000003,10.244400793650794,0.01331989247311828,0.7011506408398079,2170
2026-08-27T05:51:57.459310,Baseline,2,1204.2622386085643,2.5138,9.906938518518519,0.010133012820512821,0.7211799009402339,2160
2026-08-27T05:51:58.003898,Baseline,3,1186.2323929797203,2.3538,10.02462349537037,0.013604166666666665,0.7367131590901721,2183
2026-08-27T05:51:58.897072,Baseline,4,1219.5077785229194,2.773,10.264722569444446,0.011580615942028985,0.7045889049614575,2172
2026-08-27T05:51:59.809772,Baseline,5,1196.6101908250735,2.5795999999999997,10.10929624431449,0.011466145833333332,0.7276531552592208,2176
2026-08-27T05:52:00.732429,Baseline,6,1198.856947799687,2.5616000000000003,9.962456980755265,0.014171296296296296,0.7254613997830881,2180
2026-08-27T05:52:01.619463,Baseline,7,1217.4306464150072,2.7228000000000003,10.231168796296297,0.016180555555555552,0.6971101386435121,2210
2026-08-27T05:52:02.570367,Baseline,8,1215.3102142082842,2.8274,10.170878768828636,0.01630113636363636,0.7111294560241147,2188
2026-08-27T05:52:03.187401,Baseline,9,1208.5085138868162,2.6053999999999995,9.986768660968663,0.018110119047619045,0.72509705263832,2178
2026-08-27T05:52:03.753655,Baseline,10,1244.0266466567189,2.935,9.63760860566449,0.01234659090909091,0.6976528390930955,2175
2026-08-27T05:52:04.291960,Baseline,11,1191.4650289235158,2.3840000000000003,10.478481084656085,0.014509963768115941,0.7194023757198189,2183
2026-08-27T05:52:04.806343,Baseline,12,1227.816977131605,2.8274,10.118548963844798,0.012207107843137254,0.702546091513156,2179
2026-08-27T05:52:05.336118,Baseline,13,1206.9932814873853,2.5879999999999996,10.630129046416545,0.01380163043478261,0.6980640655558054,2217
2026-08-27T05:52:05.864315,Baseline,14,1214.6904730789643,2.6098000000000003,10.009089930555556,0.014854166666666668,0.718324483991276,2165
2026-08-27T05:52:06.431454,Baseline,15,1209.746578592993,2.4972000000000003,10.215278968253969,0.012798611111111111,0.7137734803383599,2179
2026-08-27T05:52:06.953374,Baseline,16,1206.692233680887,2.5532000000000004,10.31929898148148,0.011630681818181818,0.7174556187211186,2183
2026-08-27T05:52:07.478717,Baseline,17,1241.900889726839,2.931,10.862015586419751,0.012916666666666667,0.7009770378470457,2174
2026-08-27T05:52:08.004403,Baseline,18,1201.2523184987967,2.4728000000000003,10.55156787037037,0.012865553830227743,0.7083820304620627,2196
2026-08-27T05:52:08.516050,Baseline,19,1218.8367563102768,2.6180000000000003,10.344679153439154,0.011048611111111111,0.7048948020564535,2206
2026-08-27T05:52:09.050999,Baseline,20,1233.3249818945378,2.8813999999999997,9.969463017429195,0.01155603448275862,0.6932969732665138,2186
2026-08-27T05:52:09.558890,Baseline,21,1190.6131300132815,2.4668,9.90401388888889,0.013427211269123034,0.7260112728068486,2182
2026-08-27T05:52:10.085551,Baseline,22,1215.8744040905488,2.7001999999999997,10.018280762108262,0.014413690476190476,0.7008586693340584,2176
2026-08-27T05:52:10.599888,Baseline,23,1178.6761917895485,2.1713999999999998,10.306347407407408,0.009553571428571429,0.7209182088281608,2167
2026-08-27T05:52:11.126160,Baseline,24,1194.9483826636997,2.4960000000000004,10.777573155109998,0.011458333333333333,0.7222727817351631,2190
2026-08-27T05:52:11.887891,Baseline,0,1214.9793629775506,2.721,10.192395877425044,0.010969827586206895,0.7198366760017941,2400
2026-08-27T05:52:12.584417,Baseline,1,1234.9157464373664,2.7884,10.049868981481483,0.017578947368421048,0.6808541550091718,2400
2026-08-27T05:52:13.411702,Baseline,2,1217.4572813944656,2.7889999999999997,10.136829695767197,0.015541666666666667,0.7150387550067114,2400
2026-08-27T05:52:14.270315,Baseline,3,1207.7136446361665,2.5544,9.397867592592593,0.012270833333333333,0.7367202423383372,2400
2026-08-27T05:52:15.164902,Baseline,4,1225.8227915119073,2.7152,10.40863131808279,0.015108333333333333,0.7008335153224527,2400
2026-08-27T05:52:16.059085,Baseline,5,1190.4894864475623,2.4306,10.681758355119827,0.009395833333333332,0.727875999045517,2400
2026-08-27T05:52:16.987936,Baseline,6,1207.464790286617,2.4848,10.239778587962963,0.011317934782608697,0.7054528669214077,2400
2026-08-27T05:52:17.707127,Baseline,7,1214.5842497267386,2.6004,10.35804022417154,0.01715364583333333,0.6986106275229267,2400
2026-08-27T05:52:18.230144,Baseline,8,1234.8897683033213,2.7242,10.272367354497355,0.013917410714285714,0.7140049955170177,2400
2026-08-27T05:52:18.789736,Baseline,9,1215.2191414303065,2.6824,9.208225080937583,0.0095,0.7207375151566499,2400
2026-08-27T05:52:19.336721,Baseline,10,1218.028779290524,2.5818,10.052477407407407,0.013232142857142857,0.7105066856220145,2400
