timestamp,update,policy_loss,value_loss,entropy_loss,total_loss
2026-08-26T19:05:32.423655,38,0.27856355905532837,1.90354585647583,5.10593318939209,1.2057623863220215
2026-08-26T19:06:13.498718,39,0.2822882831096649,1.8281272649765015,5.105934143066406,1.1720458666483562
2026-08-26T19:07:23.923593,40,0.285697340965271,1.8637216091156006,5.1059346199035645,1.1927660306294758
2026-08-26T19:08:04.585113,41,0.27904757857322693,1.8718042373657227,5.1059346199035645,1.192072828610738
2026-08-26T19:08:45.547227,42,0.27969157695770264,1.903025507926941,5.105934143066406,1.204871932665507
2026-08-26T19:09:25.949702,43,0.2757776379585266,1.8657770156860352,5.105934143066406,1.182714303334554
2026-08-26T19:10:06.695497,44,0.28748926520347595,1.873430609703064,5.10593318939209,1.1988921960194905
2026-08-26T19:10:47.868305,45,0.2752700448036194,1.8196156024932861,5.105933666229248,1.1574294567108154
2026-08-26T19:11:28.694437,46,0.2933148145675659,1.801767110824585,5.1059346199035645,1.1728745301564534
2026-08-26T19:12:09.625910,47,0.25581565499305725,1.8477609157562256,5.105933666229248,1.1551392475763957
2026-08-26T19:12:49.692118,48,0.27866002917289734,1.8443399667739868,5.1059346199035645,1.175933798154195
2026-08-26T19:13:29.982372,49,0.28349754214286804,1.8433140516281128,5.10593318939209,1.182386080423991
2026-08-26T19:14:40.291917,50,0.2855512201786041,1.8402642011642456,5.10593318939209,1.1764131387074788
2026-08-26T19:15:21.622765,51,0.2733752727508545,1.910431981086731,5.105934143066406,1.2032686471939087
2026-08-26T19:16:03.952057,52,0.2721596956253052,1.9043687582015991,5.105934143066406,1.200246254603068
2026-08-26T19:16:45.384231,53,0.27430427074432373,1.8995531797409058,5.105934143066406,1.1977538267771404
2026-08-26T19:17:26.910203,54,0.27155306935310364,1.8754569292068481,5.105934143066406,1.185201644897461
2026-08-26T19:18:07.678728,55,0.280378133058548,1.888814091682434,5.1059346199035645,1.2007267077763875
2026-08-26T19:18:48.014888,56,0.26466959714889526,1.831886649131775,5.105934143066406,1.1530338923136394
2026-08-26T19:19:30.378122,57,0.28403449058532715,1.8803393840789795,5.105933666229248,1.1979449192682903
2026-08-26T19:20:11.458105,58,0.28151431679725647,1.8309910297393799,5.105934143066406,1.169754425684611
2026-08-26T19:20:57.065594,59,0.2754564881324768,1.8775975704193115,5.105933666229248,1.1919447580973308
2026-08-26T19:22:07.525852,60,0.2786557674407959,1.9161860942840576,5.105930805206299,1.210587501525879
2026-08-26T19:22:48.675214,61,0.2855491042137146,1.9019653797149658,5.1059346199035645,1.2119218508402507
2026-08-26T19:23:30.953690,62,0.28382590413093567,1.868550419807434,5.105936050415039,1.2015457550684612
2026-08-26T19:24:11.273779,63,0.2722386121749878,1.806774377822876,5.105935096740723,1.1538759469985962
2026-08-26T19:24:52.312177,64,0.28453657031059265,1.8800727128982544,5.105935096740723,1.20134433110555
2026-08-26T19:25:34.054874,65,0.27881211042404175,1.8688488006591797,5.105935096740723,1.1897332270940144
2026-08-26T19:26:15.052012,66,0.2719070017337799,1.8971771001815796,5.105936527252197,1.1970737377802532
2026-08-26T19:26:56.924701,67,0.28047311305999756,1.8182200193405151,5.1059370040893555,1.1649486621220906
2026-08-26T19:27:37.753073,68,0.28357404470443726,1.7731757164001465,5.105936050415039,1.1451694170633953
2026-08-26T19:28:17.836401,69,0.2846716046333313,1.93413507938385,5.105936050415039,1.2291059096654255
2026-08-26T19:29:27.893026,70,0.2788965404033661,1.9035474061965942,5.105936527252197,1.2110894918441772
2026-08-26T19:30:08.835672,71,0.2820959985256195,1.8336213827133179,5.105936050415039,1.1739604473114014
2026-08-26T19:30:49.886053,72,0.2837408483028412,1.8849046230316162,5.105936527252197,1.2009527285893757
2026-08-26T19:31:30.863732,73,0.27739620208740234,1.8786020278930664,5.105937957763672,1.190123478571574
2026-08-26T19:32:11.339190,74,0.28765669465065,1.866991639137268,5.1059370040893555,1.2017552455266316
2026-08-26T19:32:51.620549,75,0.27727624773979187,1.832794427871704,5.105937480926514,1.1653751134872437
2026-08-26T19:33:32.607665,76,0.2690178155899048,1.85463285446167,5.105937957763672,1.1701353391011555
2026-08-26T19:34:13.149728,77,0.28400617837905884,1.8787105083465576,5.105937480926514,1.196942408879598
2026-08-26T19:34:54.696589,78,0.2850971519947052,1.7941257953643799,5.1059370040893555,1.1574697494506836
2026-08-26T19:35:35.244761,79,0.2828983664512634,1.8764078617095947,5.105937957763672,1.1947221755981445
2026-08-26T19:36:43.335181,80,0.2918500602245331,1.8231598138809204,5.105936050415039,1.177162726720174
2026-08-26T19:37:24.459418,81,0.2755645215511322,1.8818215131759644,5.105934143066406,1.1898226737976074
2026-08-26T19:38:04.539348,82,0.28867271542549133,1.8750702142715454,5.1059370040893555,1.2033383051554363
2026-08-26T19:38:45.846504,83,0.28202149271965027,1.8882825374603271,5.105937480926514,1.202808101971944
2026-08-26T19:39:26.432989,84,0.28501924872398376,1.9149384498596191,5.1059370040893555,1.2155762910842896
2026-08-26T19:40:07.603454,85,0.27708542346954346,1.8677783012390137,5.105937480926514,1.1832383871078491
2026-08-26T19:40:47.859941,86,0.27631109952926636,1.8344968557357788,5.105937957763672,1.1657986640930176
2026-08-26T19:41:27.967194,87,0.28022217750549316,1.8830387592315674,5.105938911437988,1.1955123742421467
2026-08-26T19:42:08.367536,88,0.2766716182231903,1.9131132364273071,5.105938911437988,1.2087674538294475
2026-08-26T19:42:48.095710,89,0.2759104371070862,1.8209409713745117,5.105937957763672,1.161026914914449
2026-08-26T19:43:55.777701,90,0.2782873809337616,1.8190829753875732,5.105938911437988,1.1629266738891602
2026-08-26T19:44:35.951897,91,0.2919827103614807,1.9658422470092773,5.10593843460083,1.245608886082967
2026-08-26T19:45:16.128409,92,0.2695862650871277,1.897169589996338,5.10593843460083,1.1927378177642822
2026-08-26T19:45:54.103103,93,0.2694624662399292,1.8054958581924438,5.105937957763672,1.148823579152425
2026-08-26T19:46:33.155158,94,0.2755317687988281,1.8776921033859253,5.105937480926514,1.1881157954533894
2026-08-26T19:47:13.002824,95,0.27999064326286316,1.8624612092971802,5.1059370040893555,1.1893263657887776
2026-08-26T19:47:51.538716,96,0.27584055066108704,1.8548736572265625,5.105935096740723,1.1778385241826375
2026-08-26T19:48:31.155152,97,0.2723410129547119,1.8535478115081787,5.105933666229248,1.1693602403004963
2026-08-26T19:49:11.848201,98,0.2815573215484619,1.833245873451233,5.105937480926514,1.1690510114034016
2026-08-26T19:49:52.342897,99,0.296450138092041,1.9006154537200928,5.105936050415039,1.217498819033305
2026-08-26T19:51:00.087471,100,0.2754085063934326,1.892113208770752,5.105935096740723,1.1978695392608643
2026-08-26T19:51:39.277283,101,0.2851538360118866,1.898027777671814,5.105937480926514,1.2092466751734416
2026-08-26T19:52:19.106848,102,0.27068328857421875,1.8360888957977295,5.10593843460083,1.1623425086339314
2026-08-26T19:52:58.591328,103,0.28595003485679626,1.956556797027588,5.105937957763672,1.2416385809580486
2026-08-26T19:53:37.563767,104,0.2803521156311035,1.8028464317321777,5.1059393882751465,1.156478762626648
2026-08-26T19:54:16.485990,105,0.3004854619503021,1.952404499053955,5.105939865112305,1.2486181259155273
2026-08-26T19:54:56.542461,106,0.2776728868484497,1.8646875619888306,5.105940341949463,1.1835079590479534
2026-08-26T19:55:35.824100,107,0.27809280157089233,1.8366689682006836,5.105940341949463,1.1725635925928752
2026-08-26T19:56:14.112075,108,0.27892279624938965,1.863251805305481,5.105938911437988,1.1873368819554646
2026-08-26T19:56:54.743499,109,0.2806050777435303,1.937645435333252,5.105938911437988,1.2241921424865723
2026-08-26T19:58:02.273291,110,0.27247995138168335,1.85065495967865,5.105940341949463,1.1748859882354736
2026-08-26T19:58:42.516217,111,0.27640047669410706,1.8426343202590942,5.10593843460083,1.1732388337453206
2026-08-26T19:59:21.405554,112,0.28518420457839966,1.791230320930481,5.10593843460083,1.1558698018391926
2026-08-26T20:00:01.063209,113,0.2853720188140869,1.8501489162445068,5.105939865112305,1.1871463457743328
2026-08-26T20:00:42.167772,114,0.2745063900947571,1.9094765186309814,5.1059393882751465,1.206159194310506
2026-08-26T20:01:23.107183,115,0.2812088131904602,1.8839576244354248,5.105939865112305,1.1980031728744507
2026-08-26T20:02:01.574859,116,0.2818831503391266,1.8988906145095825,5.10593843460083,1.2097328503926594
2026-08-26T20:02:41.717878,117,0.27915480732917786,1.8086864948272705,5.105936050415039,1.159766713778178
2026-08-26T20:03:21.450178,118,0.27052244544029236,1.7837105989456177,5.10593843460083,1.134790301322937
2026-08-26T20:04:03.138264,119,0.29015418887138367,1.8850531578063965,5.105937957763672,1.201849142710368
2026-08-26T20:05:11.403098,120,0.2840149700641632,1.8464692831039429,5.105937957763672,1.1826080481211345
2026-08-26T20:05:50.673896,121,0.2878221571445465,1.8757359981536865,5.1059393882751465,1.1969236532847087
2026-08-26T20:06:30.763230,122,0.2812967598438263,1.8434884548187256,5.105939865112305,1.1797637939453125
2026-08-26T20:08:24.025066,123,0.2666064202785492,1.8170970678329468,5.105939865112305,1.1495717763900757
2026-08-26T20:09:20.580309,124,0.2709312438964844,1.8511013984680176,5.105940818786621,1.1717212994893391
2026-08-26T20:10:15.732899,125,0.2752043902873993,1.8387333154678345,5.105939865112305,1.169087290763855
2026-08-26T20:11:10.081421,126,0.2666715979576111,1.8748257160186768,5.105940818786621,1.177196701367696
2026-08-26T20:12:05.746797,127,0.25795772671699524,1.8418731689453125,5.105941295623779,1.1535700559616089
2026-08-26T20:13:01.433388,128,0.2841298282146454,1.8861557245254517,5.1059417724609375,1.2032310565312703
2026-08-26T20:13:57.195266,129,0.25487232208251953,1.8217058181762695,5.1059417724609375,1.1407467126846313
2026-08-26T20:15:36.831615,130,0.269058495759964,1.805116891860962,5.1059417724609375,1.1471197207768757
2026-08-26T20:16:32.390879,131,0.2765084505081177,1.8669849634170532,5.105942249298096,1.1850661834081013
2026-08-26T20:17:28.557191,132,0.278170108795166,1.7917733192443848,5.1059417724609375,1.1503762404123943
2026-08-26T20:18:24.411627,133,0.28570401668548584,1.8441190719604492,5.1059417724609375,1.1820144255956013
2026-08-26T20:19:20.694941,134,0.26684853434562683,1.8667415380477905,5.105942249298096,1.1746660470962524
2026-08-26T20:20:18.241013,135,0.26332563161849976,1.8590558767318726,5.105942249298096,1.1669072310129802
2026-08-26T20:21:14.171327,136,0.26348891854286194,1.8349981307983398,5.105942249298096,1.1560458342234294
2026-08-26T20:22:11.274490,137,0.2775558829307556,1.805851936340332,5.1059417724609375,1.154041330019633
2026-08-26T20:23:10.267995,138,0.27936434745788574,1.7941830158233643,5.1059417724609375,1.1517385244369507
2026-08-26T20:24:07.197207,139,0.2640247344970703,1.837904453277588,5.1059417724609375,1.1576083898544312
2026-08-26T20:25:47.667022,140,0.27045294642448425,1.859248161315918,5.105942249298096,1.1760663986206055
2026-08-26T20:26:42.567035,141,0.271420419216156,1.8585500717163086,5.1059417724609375,1.1774227619171143
2026-08-26T20:27:37.588322,142,0.27976733446121216,1.8706923723220825,5.105941295623779,1.1901772419611614
2026-08-26T20:28:33.862124,143,0.265480637550354,1.8433752059936523,5.105941295623779,1.1682837804158528
2026-08-26T20:29:30.281006,144,0.2734820544719696,1.7840789556503296,5.105941295623779,1.1394250392913818
2026-08-26T20:30:26.701332,145,0.257975697517395,1.8935596942901611,5.1059417724609375,1.1793413559595745
2026-08-26T20:31:23.376387,146,0.281813383102417,1.810066819190979,5.1059417724609375,1.1608442068099976
2026-08-26T20:32:20.670705,147,0.2638873755931854,1.853601098060608,5.1059417724609375,1.1664009094238281
2026-08-26T20:33:17.722422,148,0.2807773947715759,1.8602858781814575,5.105942249298096,1.186240792274475
2026-08-26T20:34:14.216006,149,0.2622267007827759,1.8995378017425537,5.105942249298096,1.1864511966705322
2026-08-26T20:35:53.549826,150,0.26593950390815735,1.874450922012329,5.105942249298096,1.178530255953471
2026-08-26T20:36:49.259322,151,0.27238327264785767,1.7822340726852417,5.105942249298096,1.1412712335586548
2026-08-26T20:37:44.680346,152,0.25967007875442505,1.8243824243545532,5.1059417724609375,1.1463891665140789
2026-08-26T20:38:41.105456,153,0.28265589475631714,1.8008275032043457,5.1059417724609375,1.1591110626856487
2026-08-26T20:39:37.448419,154,0.2729860246181488,1.8296400308609009,5.105941295623779,1.1622358957926433
2026-08-26T20:40:33.903923,155,0.27730101346969604,1.8638075590133667,5.1059417724609375,1.1824315388997395
2026-08-26T20:41:30.758927,156,0.2639748752117157,1.8153401613235474,5.1059417724609375,1.1463212569554646
2026-08-26T20:42:26.297523,157,0.26822471618652344,1.7859563827514648,5.105941295623779,1.136559009552002
2026-08-26T20:43:23.060035,158,0.28056588768959045,1.8387094736099243,5.1059417724609375,1.1747241417566936
2026-08-26T20:44:19.602137,159,0.2658931314945221,1.8605016469955444,5.1059417724609375,1.1709051529566448
2026-08-26T20:45:59.160092,160,0.25827568769454956,1.8287036418914795,5.1059417724609375,1.146743893623352
2026-08-26T20:46:55.131100,161,0.2839830219745636,1.8661483526229858,5.1059417724609375,1.1924348672231038
2026-08-26T20:47:50.687999,162,0.2620328664779663,1.8523532152175903,5.105942249298096,1.1622780561447144
2026-08-26T20:48:46.926484,163,0.2618277370929718,1.864434838294983,5.105942249298096,1.1683512528737385
2026-08-26T20:49:43.074321,164,0.2751164734363556,1.8711419105529785,5.105942249298096,1.185390035311381
2026-08-26T20:50:38.942137,165,0.2671644985675812,1.8316235542297363,5.105942726135254,1.1572378476460774
2026-08-26T20:51:34.354358,166,0.2722688913345337,1.8361142873764038,5.105942726135254,1.1656596660614014
2026-08-26T20:52:29.758416,167,0.2721177637577057,1.8873286247253418,5.105942726135254,1.189938227335612
2026-08-26T20:53:25.551004,168,0.2809101939201355,1.8033349514007568,5.105942726135254,1.1577775080998738
2026-08-26T20:54:21.748824,169,0.26903772354125977,1.919722318649292,5.105942249298096,1.2046857277552288
2026-08-26T20:55:59.985465,170,0.26818734407424927,1.7927566766738892,5.105942249298096,1.1371688842773438
2026-08-26T20:56:56.831238,171,0.26997339725494385,1.863464117050171,5.105942249298096,1.17604664961497
2026-08-26T20:57:52.525445,172,0.2786382734775543,1.827003836631775,5.105942249298096,1.166883111000061
2026-08-26T20:58:48.109340,173,0.2696603834629059,1.778572916984558,5.105942726135254,1.1345706780751545
2026-08-26T20:59:43.349543,174,0.25863412022590637,1.8347952365875244,5.105942726135254,1.1505210796991985
2026-08-26T21:00:39.354952,175,0.2605381906032562,1.8332072496414185,5.105942726135254,1.154044508934021
2026-08-26T21:01:36.024064,176,0.2739212214946747,1.8693878650665283,5.105942726135254,1.1847373247146606
2026-08-26T21:02:33.232586,177,0.2701607644557953,1.8209282159805298,5.1059417724609375,1.1572778622309368
2026-08-26T21:03:29.794720,178,0.27941325306892395,1.7932718992233276,5.1059417724609375,1.1520611842473347
2026-08-26T21:04:25.910619,179,0.2752707004547119,1.9153835773468018,5.105942249298096,1.207971453666687
2026-08-26T21:06:03.650752,180,0.2814408242702484,1.8108195066452026,5.1059417724609375,1.1610076030095418
2026-08-26T21:06:59.970574,181,0.25859665870666504,1.8261682987213135,5.1059417724609375,1.14661705493927
2026-08-26T21:07:56.207697,182,0.27448323369026184,1.9007247686386108,5.105942249298096,1.1979685227076213
2026-08-26T21:08:50.939411,183,0.26368001103401184,1.8579561710357666,5.105942249298096,1.1668951511383057
2026-08-26T21:09:47.112887,184,0.2659498453140259,1.8576704263687134,5.105942726135254,1.170631726582845
2026-08-26T21:10:53.845354,185,0.26616573333740234,1.842109203338623,5.105942249298096,1.1625068585077922
2026-08-26T21:11:50.002238,186,0.26474475860595703,1.856932282447815,5.105942726135254,1.1679009596506755
2026-08-26T21:12:45.907270,187,0.26857608556747437,1.8946561813354492,5.105942726135254,1.1907931963602703
2026-08-26T21:13:43.726527,188,0.2890227735042572,1.8315926790237427,5.1059417724609375,1.1794573465983074
2026-08-26T21:14:40.880738,189,0.2592640221118927,1.8640857934951782,5.105942726135254,1.1674291690190632
2026-08-26T21:16:21.246992,190,0.26954203844070435,1.8208681344985962,5.105942249298096,1.1549350420633953
2026-08-26T21:17:16.492595,191,0.27645063400268555,1.8527271747589111,5.105942249298096,1.1782236496607463
2026-08-26T21:18:11.862529,192,0.2848341763019562,1.8208407163619995,5.105942726135254,1.1683946053187053
2026-08-26T21:19:08.699954,193,0.2708275020122528,1.8050966262817383,5.105942726135254,1.1479374170303345
2026-08-26T21:20:05.808996,194,0.25551411509513855,1.8826907873153687,5.105942726135254,1.1715935071309407
2026-08-26T21:21:15.012885,195,0.2596512734889984,1.8410953283309937,5.105942726135254,1.154706597328186
2026-08-26T21:22:11.459926,196,0.262883722782135,1.8458417654037476,5.105942249298096,1.161883552869161
2026-08-26T21:23:08.309264,197,0.2729264795780182,1.9221961498260498,5.105942726135254,1.2086427211761475
2026-08-26T21:24:02.263158,198,0.2692490816116333,1.8565036058425903,5.105942726135254,1.1721587975819905
2026-08-26T21:24:57.806537,199,0.27203619480133057,1.8228882551193237,5.105942726135254,1.1578124364217122
2026-08-26T21:26:39.204375,200,0.2737981379032135,1.839781403541565,5.105942249298096,1.1677141189575195
2026-08-26T21:27:36.042995,201,0.27184823155403137,1.8794000148773193,5.105942249298096,1.1869706710179646
2026-08-26T21:28:33.446629,202,0.27828249335289,1.834036111831665,5.105942249298096,1.1716049512227376
2026-08-26T21:29:31.550227,203,0.2597936987876892,1.9182220697402954,5.1059417724609375,1.1953460375467937
2026-08-26T21:30:28.751142,204,0.2759086489677429,1.9306368827819824,5.105939865112305,1.2159905831019084
2026-08-26T21:31:36.880821,205,0.27191299200057983,1.8435254096984863,5.1059417724609375,1.1700571775436401
2026-08-26T21:32:33.737890,206,0.26170048117637634,1.8733969926834106,5.1059417724609375,1.1700725555419922
2026-08-26T21:33:31.081778,207,0.26667746901512146,1.8656363487243652,5.1059417724609375,1.1747008959452312
2026-08-26T21:34:26.830097,208,0.2696128487586975,1.8234230279922485,5.1059417724609375,1.1566338936487834
2026-08-26T21:35:22.922778,209,0.27250561118125916,1.901310920715332,5.105942249298096,1.1987665891647339
2026-08-26T21:37:02.214767,210,0.2716718018054962,1.839646577835083,5.105942249298096,1.1673560937245686
2026-08-26T21:37:58.276843,211,0.25258734822273254,1.8070063591003418,5.10594367980957,1.1317716836929321
2026-08-26T21:38:54.022568,212,0.275722861289978,1.7814137935638428,5.10594367980957,1.140265981356303
2026-08-26T21:39:51.779012,213,0.2796674072742462,1.8017325401306152,5.10594367980957,1.155478040377299
2026-08-26T21:40:51.072064,214,0.27976080775260925,1.8324437141418457,5.105942726135254,1.168796141942342
2026-08-26T21:41:58.852211,215,0.2658761441707611,1.8590337038040161,5.105942726135254,1.1730403900146484
2026-08-26T21:42:56.037318,216,0.2651677429676056,1.8266041278839111,5.1059417724609375,1.1526849667231243
2026-08-26T21:43:53.338080,217,0.27451568841934204,1.8773059844970703,5.105942249298096,1.1875776847203572
2026-08-26T21:44:51.033353,218,0.276842325925827,1.8414462804794312,5.105942249298096,1.1714563767115276
2026-08-26T21:45:49.620292,219,0.26661813259124756,1.8749079704284668,5.1059417724609375,1.177542765935262
2026-08-26T21:47:32.175276,220,0.2720116972923279,1.7981168031692505,5.105942249298096,1.1462034781773884
2026-08-26T21:48:29.268837,221,0.2513234615325928,1.8422960042953491,5.105942726135254,1.1471277475357056
2026-08-26T21:49:26.800360,222,0.2735036313533783,1.8599658012390137,5.10594367980957,1.179343581199646
2026-08-26T21:50:25.094449,223,0.2569570541381836,1.8875430822372437,5.10594367980957,1.1753989458084106
2026-08-26T21:51:29.270424,224,0.2763842046260834,1.8618276119232178,5.10594367980957,1.1800274848937988
2026-08-26T21:52:32.585041,225,0.27073904871940613,1.903756856918335,5.10594367980957,1.196533441543579
2026-08-26T21:53:27.726604,226,0.2729802429676056,1.8413317203521729,5.10594367980957,1.1676522890726726
2026-08-26T21:54:24.960910,227,0.2694602310657501,1.8568812608718872,5.10594367980957,1.1731314261754353
2026-08-26T21:55:21.626235,228,0.2617831826210022,1.845263957977295,5.10594367980957,1.1590536832809448
2026-08-26T21:56:18.074340,229,0.2691327631473541,1.8792670965194702,5.10594367980957,1.1846044858296711
2026-08-26T21:57:56.462220,230,0.2663680613040924,1.8724815845489502,5.10594367980957,1.175503412882487
2026-08-26T21:58:53.293668,231,0.25836843252182007,1.7793917655944824,5.10594367980957,1.1220397154490154
2026-08-26T21:59:49.411982,232,0.2685193717479706,1.8822705745697021,5.10594367980957,1.1840771039326985
2026-08-26T22:00:46.529387,233,0.2746395468711853,1.8542653322219849,5.10594367980957,1.1761631965637207
2026-08-26T22:01:46.919565,234,0.26602599024772644,1.8820689916610718,5.10594367980957,1.1816110213597615
2026-08-26T22:02:44.823225,235,0.283823162317276,1.8603219985961914,5.10594367980957,1.1886813640594482
2026-08-26T22:03:40.639293,236,0.2728271782398224,1.7788201570510864,5.10594367980957,1.1370259126027424
2026-08-26T22:04:35.206819,237,0.2621666193008423,1.8193432092666626,5.10594367980957,1.1470638910929363
2026-08-26T22:05:40.685905,238,0.272853821516037,1.8290430307388306,5.10594367980957,1.1632595856984456
2026-08-26T22:06:38.129183,239,0.2780848741531372,1.87782883644104,5.10594367980957,1.1921088298161824
2026-08-26T22:08:18.567664,240,0.2768848240375519,1.7669576406478882,5.10594367980957,1.1350589593251545
2026-08-26T22:09:13.029303,241,0.26796337962150574,1.9141513109207153,5.10594367980957,1.1990586121877034
2026-08-26T22:10:08.419906,242,0.2723143398761749,1.8490525484085083,5.10594367980957,1.171533465385437
2026-08-26T22:11:03.144311,243,0.2776458263397217,1.8722611665725708,5.10594367980957,1.1878153085708618
2026-08-26T22:11:58.825574,244,0.2674415111541748,1.81364107131958,5.10594367980957,1.1489284038543701
2026-08-26T22:12:53.971686,245,0.2666114866733551,1.8630187511444092,5.10594367980957,1.1713163455327351
2026-08-26T22:15:32.286343,246,0.2366780936717987,1.7538418769836426,5.1059417724609375,1.0903963247934978
2026-08-26T22:17:00.074884,247,0.2323596328496933,1.7700783014297485,5.105939865112305,1.0920794010162354
2026-08-26T22:18:14.535121,248,0.22925741970539093,1.8135414123535156,5.1059417724609375,1.1109569470087688
2026-08-26T22:19:29.171205,249,0.23574241995811462,1.7814743518829346,5.1059417724609375,1.1004303296407063
2026-08-26T22:21:44.748144,250,0.2238875776529312,1.814119577407837,5.1059417724609375,1.1055986881256104
2026-08-26T22:22:58.915171,251,0.22315728664398193,1.8540217876434326,5.10594367980957,1.124295433362325
2026-08-26T22:24:16.043935,252,0.22349409759044647,1.8336193561553955,5.105942249298096,1.1145408550898235
2026-08-26T22:25:31.476046,253,0.23232188820838928,1.8306934833526611,5.10594367980957,1.1223725080490112
2026-08-26T22:26:47.421940,254,0.22826991975307465,1.8127998113632202,5.1059441566467285,1.1093040704727173
2026-08-26T22:28:03.521648,255,0.2359117865562439,1.8362863063812256,5.1059441566467285,1.1288529634475708
2026-08-26T22:29:20.410745,256,0.23289798200130463,1.7602920532226562,5.10594367980957,1.0880422194798787
2026-08-26T22:30:37.170587,257,0.2244524359703064,1.7911256551742554,5.105942726135254,1.0944652557373047
2026-08-26T22:31:54.558761,258,0.23576512932777405,1.8111463785171509,5.10594367980957,1.1182479063669841
2026-08-26T22:33:10.799941,259,0.2311536818742752,1.8284194469451904,5.10594367980957,1.1195212205251057
2026-08-26T22:35:28.998577,260,0.23970980942249298,1.7334797382354736,5.1059441566467285,1.080339789390564
2026-08-26T22:36:43.879758,261,0.23416836559772491,1.7995762825012207,5.10594367980957,1.1093345880508423
2026-08-26T22:37:58.010342,262,0.24666236340999603,1.7909842729568481,5.1059441566467285,1.1173149347305298
2026-08-26T22:39:13.418134,263,0.23270979523658752,1.8151981830596924,5.10594367980957,1.1145129601160686
